brand_info,item_no_or_size,ratings,feedback,price,oz_at_price,options,fragrance_info,limited_edition,image_url,url,image_filename,dominant_color
"['TOM FORD', 'Champaca Absolute']","['ITEM ', '1449099']","[['5 stars', '10', '4 stars', '0', '3 stars', '1', '2 stars', '0', '1 star', '0']]","[['11 reviews'], ['1725', ' loves']]",['$235.00'],['1.7 oz/ 50 mL Eau de Parfum '],"['Standard size', '1.7 oz/ 50 mL Eau de Parfum ']","['The rare and expensive champaca blossom must be gathered by the thousands to produce a single bottle of fragrance. This floral oriental composition has a precious, white-flower heart given intriguing dimension through layers of tokajii wine, cognac, vanilla bean, amber, and sandalwood.\n', '\n', 'Notes:', '\n', 'Champaca Absolute, Davana, Tokajii Wine and Cognac, Night Blooming Jasmine, Sandalwood, Amber.\n ', 'Style:', '\n', 'Intricate. Mysterious. Passionate.\n', 'Have questions about this TOM FORD product? Give Sephora’s Beauty Advisors a call at 855-557-6845 or send us an email at TomFord@sephora.com  to get personalized advice on how to use this product or assistance with any Tom Ford product']",True,/productimages/sku/s1449099-main-Lhero.jpg,https://www.sephora.com/product/champaca-absolute-P393139?skuId=1449099&icid2=products,s1449099-main-Lhero.jpg,"(201, 157, 70)"
"['Givenchy', 'eaudemoiselle de Givenchy Angelic']","['SIZE ', '3.3 oz/ 100 mL', '•', 'ITEM ', '1975630']","[['5 stars', '4', '4 stars', '1', '3 stars', '1', '2 stars', '0', '1 star', '0']]","[['6 reviews'], ['284', ' loves']]",['$150.00'],,,"['Fragrance Family:', ' Floral', 'Scent Type:', ' Powdery Florals', 'Key Notes:', ' Cypress, Jasmine, Musk', 'About:', ' Eaudemoiselle de Givenchy Angelic is a hymn to freedom. Its singular and pure freshness, almost androgynous, addresses a woman with natural chic. The fresh and vegetal top notes combine tea restyled with star jasmine and fig leaves. Cypress and pine needles give an aromatic vitality in perfect harmony with the strength of a woody-patchouli accord and the purity of musk. A distinguished, almost chypre trail asserts the personality of this compelling and surprising perfume.', ' ', 'Adorned in matte black warmed by the golden lettering, the bottle presents a refined and modern design.', 'What else you need to know:', ' Givenchy embodies in perfume three types of femininity in the Couture Collection with its new Eaudemoiselle range; are you Romantic, Extravagant, or Angelic?']",True,/productimages/sku/s1975630-main-Lhero.jpg,https://www.sephora.com/product/eaudemoiselle-de-givenchy-angelic-P421209?icid2=products,s1975630-main-Lhero.jpg,"(38, 38, 38)"
"['Miu Miu', ""MIU MIU L'eau Rosée Travel Spray""]","['ITEM ', '2038008']","[['5 stars', '9', '4 stars', '6', '3 stars', '0', '2 stars', '0', '1 star', '1']]","[['16 reviews'], ['2669', ' loves']]",['$28.00'],['0.33 oz/ 10 mL Eau de Toilette Travel Spray'],,"['Fragrance Family:', '\n', ' Fresh\n', '\n', 'Scent Type:', '\n', ' Fresh Floral\n', '\n', 'Key Notes:', '\n', ' Blackcurrant, Lily of the Valley, Musk\n', '\n', 'About:', '\n', ' Miu Miu L’Eau Rosée Eau de Toilette, captures the spirit of the Miu Miu girl. This soft floral fragrance created from lily of the valley and cassis buds is tightly wrapped in notes of sophisticated musk. \n\n']",True,/productimages/sku/s2038008-main-Lhero.jpg,https://www.sephora.com/product/miu-miu-leau-rosee-travel-spray-P427740?icid2=products,s2038008-main-Lhero.jpg,"(244, 237, 232)"
"['Chloé', 'Chloé Perfumed Deodorant Spray']","['SIZE ', '3.4 oz/ 101 mL', '•', 'ITEM ', '1425453']","[['5 stars', '35', '4 stars', '7', '3 stars', '4', '2 stars', '2', '1 star', '4']]","[['52 reviews'], ['5070', ' loves']]",['$30.00'],,,"['What it is:', ' A deodorant spray that leaves skin delicately perfumed with Chloé’s signature fragrance.', 'Fragrance Family:', ' Floral', 'Scent Type:', ' Powdery Florals', 'Key Notes:', ' Peony, Rose, Honey, Cedarwood', 'What it does:', 'Chloé Perfumed Deordorant Spray. The central note comes from the rose heart for a fresh and feminine scent suited to a free spirit with an utterly innate sense of chic.', 'The scent takes the classic rose and ingeniously translates it into a vibrant perfume, intimate and sensual. Chloé Eau de Parfum begins with a combination of floral powdery notes: hints of peony, lychee, and springtime freesia. The airy, flirtatious head notes drift away to reveal the richer and more sensual side of the rose. The distinctive character of this unique rose is accompanied by magnolia and lily of the valley, as well as subtle intimations of warm amber and elegant cedarwood.   ', 'What else you need to know:', ' Freedom, lightness and femininity, these are the principles on which Chloé was founded in Paris more than 60 years ago. Today Chloé’s vision of romantic, effortless chic lives in ready-to-wear, accessories, and fragrances.']",True,/productimages/sku/s1425453-main-Lhero.jpg,https://www.sephora.com/product/chloe-perfumed-deodorant-spray-P380545?icid2=products,s1425453-main-Lhero.jpg,"(239, 214, 203)"
"['JO LOVES', 'Pomelo - A Fragrance Paintbrush™ Gel']","['ITEM ', '2010890']","[['5 stars', '11', '4 stars', '4', '3 stars', '2', '2 stars', '1', '1 star', '3']]","[['19 reviews'], ['1078', ' loves']]",['$55.00'],['0.6 oz/ 18 mL  '],"['Standard size', '0.6 oz/ 18 mL  ']","['Fragrance Family:', '\n', ' Fresh\n', '\n', 'Scent Type:', '\n', ' Fresh Citrus & Fruits\n', '\n', 'Key Notes:', '\n', ' Pink Pomelo, Rose, Vetiver\n', '\n', 'About:', '\n', ' Instantly energizing and mouth-watering, Pomelo is fast becoming a cult classic. Inspired by Jo’s summer holidays, this fresh, grapefruit-infused citrus is surrounded by subtle hints of pink rose, clove, and vetiver and smells like a clean, crisp Mediterranean cologne. It’s like scenting your skin with sunshine.\n', '\n', ' The innovative Fragrance Paintbrush™ introduces a whole new way of capturing, applying and wearing your favorite fragrance wherever you are.  \n', '\n', 'What else you need to know:', '\n', '""Your body is the canvas, you are the artist, now paint with fragrance.""—Jo Malone MBE, Brand Founder\n', '\n', 'Originally inspired by applying her own fragrances and body lotion with makeup brushes, Jo had the idea to create a totally new way of wearing scent by painting fragrance onto skin. This unique, first-of-its kind approach, encourages you to have fun with fragrance.\n']",True,/productimages/sku/s2010890-main-Lhero.jpg,https://www.sephora.com/product/pomelo-fragrance-paintbrush-gel-P423283?icid2=products,s2010890-main-Lhero.jpg,"(229, 229, 229)"
"['Viktor&Rolf', 'Flowerbomb Shower Gel']","['SIZE ', '6.7 oz', '•', 'ITEM ', '1837780']","[['5 stars', '4', '4 stars', '1', '3 stars', '0', '2 stars', '0', '1 star', '0']]","[['5 reviews'], ['1472', ' loves']]",['$53.00'],,,"['What it is:', '\n', 'A shower gel that leaves skin smooth and delicately scented with the Flowerbomb fragrance.\n', '\n', 'What it does:', '\n', 'This luxurious first step in the Flowerbomb ritual is a silky pearlized shower gel that melts on contact with skin, leaving it smooth and enhancing the silage of the Flowerbomb fragrance.\n', '\n', 'Flowerbomb is a floral explosion that releases a profusion of flowers that has the power to make everything seem more positive. Magically evocative notes immediately awaken your deepest senses, giving you the impression of living life in your own secret garden, away from reality. Sambac Jasmine, Centifolia Rose, Cattleya Orchid, and Ballerina Freesia bloom on a base of Patchouli. \n', '\n', 'Notes:', '\n', ' \nSambac Jasmine, Centifolia Rose, Cattleya Orchid, Ballerina Freesia, Patchouli.\n ', 'Style:', '\n', ' \nOriental. Gourmand. Floral.\n']",True,/productimages/sku/s1837780-main-Lhero.jpg,https://www.sephora.com/product/flowerbomb-shower-gel-P409340?icid2=products,s1837780-main-Lhero.jpg,"(219, 205, 200)"
"['BVLGARI', 'Eau Parfumée Au Thé Vert Body Lotion']","['SIZE ', '6.8 oz', '•', 'ITEM ', '1755354']","[['5 stars', '2', '4 stars', '0', '3 stars', '0', '2 stars', '0', '1 star', '0']]","[['2 reviews'], ['513', ' loves']]",['$58.00'],"[<span class=""css-blx10h"" comps=""[object Object]"" data-comp=""Text"">only a few left<!-- --> - </span>, 'FORMULATION: ', ' ', 'Lotion']",,"['What it is:', '\n', 'A luxuriously moisturizing body lotion with notes of green tea.\n', '\n', 'What it does:', '\n', "" BVLGARI's first cologne, Eau Parfumée Green Tea, launched in 1992. Delicate and discreet, yet lively and citrusy, this fragrance is sourced on a base note of green tea leaves, which are known for their relaxing and healing properties. The unisex fragrance combines a longer-lasting scent with discreet intensity.\n"", '\n', 'Notes:', '\n', 'Italian Bergamot, Tunisian Bitter Orange, Spanish Orange Blossom, Ceylon Cardamom, Jamaican Pepper, Russian Coriander, BVLGARIan Rose, Egyptian Jasmine, Green Tea, Smoked Wood.\n', 'Style:', '\n', 'Lively. Delicate. Discreet.\n']",True,/productimages/sku/s1755354-main-Lhero.jpg,https://www.sephora.com/product/eau-parfumee-au-the-vert-body-lotion-P400318?icid2=products,s1755354-main-Lhero.jpg,"(216, 217, 217)"
"['AERIN', 'Evening Rose']","['ITEM ', '1639251']","[['5 stars', '18', '4 stars', '1', '3 stars', '0', '2 stars', '0', '1 star', '2']]","[['21 reviews'], ['2242', ' loves']]",['$125.00'],['1.7 oz/ 50 mL Eau de Parfum Spray'],"['Standard size', '1.7 oz/ 50 mL Eau de Parfum Spray']","['Evening Rose is vibrant with contrast. Juicy blackberry and rich cognac unexpectedly blend with voluptuous rose centifolia and Bulgarian rose absolute in an intriguing, alluring elixir. Incense, sensuous and luxurious, imparts soft warmth, like the lingering memory of an unforgettable evening.\n', '\n', '“The pairing of rose and cognac is intriguing and unexpected, like the allure of an evening in the city.”—Aerin Lauder, Founder and Creative Director, AERIN\n', '\n', 'Notes:', '\n', 'Blackberry, Bulgarian Rose, Rose Centifolia, Cognac, Incense.\n', 'Style:', '\n', 'Alluring.  Unexpected. Captivating.\n']",True,/productimages/sku/s1639251-main-Lhero.jpg,https://www.sephora.com/product/evening-rose-P388768?icid2=products,s1639251-main-Lhero.jpg,"(234, 231, 218)"
"['MAISON MARGIELA', '’REPLICA’ Beach Walk Dry Body Oil']","['SIZE ', '3.4 oz/ 100 mL', '•', 'ITEM ', '1976141']","[['5 stars', '17', '4 stars', '1', '3 stars', '3', '2 stars', '3', '1 star', '0']]","[['24 reviews'], ['3001', ' loves']]",['$60.00'],,,"['What it is:', '\n', '\t\nA silky and sensual dry body oil with the blissful scent of Beach Walk.\n', '\n', 'What it does:', '\n', ' With this moisturizing, sensual, and fast penetrating Dry Body Oil, skin looks silky, smoother, more beautiful, and more luminous. Applied on the hair, it creates softer, sleeker and fed look.\n', '\n', 'Beach Walk combines fresh and radiant notes of bergamot, coconut milk, lemon, pink pepper, and musk to evoke a familiar but forgotten moment—a walk along a sandy beach.\n', '\n', 'Close your eyes and let the fragrance transport you to the memory of an afternoon stroll along the ocean. Your feet sink into the wet sand as waves brush against your skin. The sun sinks gently through the crystal sky, its warmth balanced by a soft breeze with the subtle tangy scent of water. Beach Walk evokes hints of ocean spray, and captures the carefree bliss of a summer day.\n\n', '\n', 'Notes:', '\n', 'Bergamot, Pink Pepper, Lemon, Ylang Ylang, Coconut Milk, Heliotrope, Musk, Cedarwood, Benzoin.\n', 'Style:', '\n', 'Pure. Deep. Blissful.\n', '\n', 'What else you need to know:', '\n', 'Beach Walk is an ', 'Allure', ' Best of Beauty winner.\n']",True,/productimages/sku/s1976141-main-Lhero.jpg,https://www.sephora.com/product/replica-beach-walk-dry-body-oil-P421708?icid2=products,s1976141-main-Lhero.jpg,"(215, 188, 155)"
"['Atelier Cologne', 'Collection Azur – Mandarine Glaciale']","['ITEM ', '1684919']","[['5 stars', '83', '4 stars', '13', '3 stars', '6', '2 stars', '9', '1 star', '19']]","[['130 reviews'], ['2894', ' loves']]",['$135.00'],['3.3 oz/ 100 mL Cologne Absolue Pure Perfume  Spray'],"['Standard size', '1 oz/ 30 mL Cologne Absolue Pure Perfume  Spray', '3.3 oz/ 100 mL Cologne Absolue Pure Perfume  Spray']","['A completely unexpected experience inspired by ingredients from regions where water and sky become one, Mandarine Glaciale is a citrus, fresh fragrance with notes of mandarin from Calabria, ginger from China, and heart of vetiver from Haiti. The delectable scent casts a spell with cool notes over a juicy cocktail of balanced citrus notes before drying down to a succulent, passionate base reminiscent of a cool breeze through a sun-drenched citrus orchard. \n', '\n', 'This fresh, citrus fragrance is exclusive to Sephora. It provides the freshness and elegance of a cologne, but is designed to provide lasting fragrance on the skin.\n', '\n', 'Notes:', '\n', 'Mandarin, Sicilian Lemon, Calabrian Bergamot, Ginger, Jasmine, Petitgrain From Paraguay, Heart Of Vetiver, Oakmoss, White Amber.\n ', 'Style:', '\n', 'Sophisticated. Succulent. Passionate.\n']",True,/productimages/sku/s1684919-main-Lhero.jpg,https://www.sephora.com/product/mandarine-glaciale-P394147?icid2=products,s1684919-main-Lhero.jpg,"(211, 112, 31)"
"['Tory Burch', 'Tory Burch Jolie Fleur Bleue']","['ITEM ', '1780154']","[['5 stars', '17', '4 stars', '4', '3 stars', '5', '2 stars', '4', '1 star', '2']]","[['32 reviews'], ['1712', ' loves']]",['$96.00'],['1.7 oz/ 50 mL Eau de Parfum Spray'],"['Standard size', '1.7 oz/ 50 mL Eau de Parfum Spray']","[""Jolie Fleur Bleue captures the intoxicating aroma of tuberose in Tory Burch's garden in an elegant and understated mix. Crisp grapefruit, creamy sandalwood, and earthy vetiver pair perfectly with the sweetness of tuberose. The fragrance is presented in a beautiful glass bottle with a fretwork top and blue accents.\n"", '\n', "" Introducing Jolie Fleur, a collection of three unique fragrances inspired by the flowers and colors in Tory Burch's garden: rose, lily of the valley, and tuberose. Each fragrance captures elements of Tory's style. \n"", '\n', 'Notes:', '\n', 'Tuberose, Jasmine Sambac Absolute, Grapefruit, Sandalwood, Vetiver, Mandarin, Pink Pepper, Violet Leaves, Cassis, Peony, Amber, Cedarwood Oil.\n ', 'Style:', '\n', 'Elegant. Understated.\n']",True,/productimages/sku/s1780154-main-Lhero.jpg,https://www.sephora.com/product/tory-burch-jolie-fleur-bleue-P404276?icid2=products,s1780154-main-Lhero.jpg,"(241, 239, 228)"
"['Comptoir Sud Pacifique', 'Vanille Banane Travel Spray']","['ITEM ', '2086148']","[['5 stars', '2', '4 stars', '0', '3 stars', '0', '2 stars', '0', '1 star', '0']]","[['2 reviews'], ['808', ' loves']]",['$24.00'],['0.34 oz/ 10 mL Eau de Toilette '],"['Mini size', '0.34 oz/ 10 mL Eau de Toilette ']","['Fragrance Family:', ' Warm & Spicy', 'Scent Type:', ' Warm & Sweet Gourmands', 'Key Notes:', ' Banana, Banana Leaf, Vanilla', 'About:', ' Imagine stepping foot onto the warm sand of the most pristine beach. Miles of crystal clear waters staring back at you and the softness of leaves brushing in the background. You turn around to witness the scenery of vibrant, lush tropical banana trees, delighted by the gourmand scent of banana fruits. The green notes of the banana leaves meld with the delicious cocktail of rum and vanilla in your hand, leaving you with an intense olfactive memory. Discover the experience anew with every spritz.', 'What else you need to know:', 'Layer with Vanilla Coco to enhance the beachy experience.']",True,/productimages/sku/s2086148-main-Lhero.jpg,https://www.sephora.com/product/vanille-banane-travel-spray-P433655?icid2=products,s2086148-main-Lhero.jpg,"(219, 221, 217)"
"['Dior', 'Miss Dior Le Parfum']","['ITEM ', '1455054']","[['5 stars', '62', '4 stars', '6', '3 stars', '1', '2 stars', '2', '1 star', '1']]","[['72 reviews'], ['4812', ' loves']]",['$100.00'],['1.35 oz Eau de Parfum Spray'],,"['Discover Miss Dior Le Parfum, the sweetly seductive fragrance. Intense, sensual, and sophisticated, Miss Dior Le Parfum features a warm blend of Italian mandarin essence and damascena rose absolute, underscored by elegant Indonesian amber patchouli essence.\n', 'The bottle is a true work of art, expertly showcasing Dior’s savoir faire. The hounds tooth pattern made famous by Christian Dior is embossed on three sides while a textured metallic bow adorns the neck of the bottle. The bottle is enhanced with an engraved silver metal nameplate.\n', 'The chic fragrance is Miss Dior’s answer to the little black dress, a fragrance that perfectly dresses up any occasion. And, as Christian Dior said, “A little black dress is essential to a woman’s wardrobe.”\n', 'Notes:', 'Italian Mandarin Essence, Damascus Rose Absolute, Indonesian Patchouli Essence.\n\n', 'Style:', 'Intense. Sensual. Sophisticated.\n']",True,/productimages/sku/s1455054-main-Lhero.jpg,https://www.sephora.com/product/miss-dior-le-parfum-P375828?icid2=products,s1455054-main-Lhero.jpg,"(226, 213, 205)"
"['CHANEL', 'CHANCE EAU FRAÎCHE Foaming Shower Gel']","['ITEM ', '1158344']","[['5 stars', '2', '4 stars', '0', '3 stars', '0', '2 stars', '0', '1 star', '0']]","[['2 reviews'], ['1143', ' loves']]",['$55.00'],['6.7 oz  Foaming Shower Gel'],,"[""Garnering one of the fragrance industry's most prestigious honors — a 2010 FiFi Award finalist nomination — this luxurious bath essential instantly elevates one's daily bathing ritual. Its soft, fresh texture transforms into a light foam that caresses the skin with the delicate and sparkling notes of CHANCE EAU FRAÎCHE.""]",True,/productimages/sku/s1158344-main-Lhero.jpg,https://www.sephora.com/product/chance-eau-fra-206che-P261327?icid2=products,s1158344-main-Lhero.jpg,"(239, 238, 217)"
"['Dior', ""J'adore Body Milk""]","['SIZE ', '5 oz/ 150 mL', '•', 'ITEM ', '1078864']","[['5 stars', '12', '4 stars', '4', '3 stars', '3', '2 stars', '0', '1 star', '0']]","[['19 reviews'], ['3004', ' loves']]",['$55.00'],,,"[""Radiant, sensual, sophisticated, J'adore is a fragrance that celebrates the renaissance of extreme femininity and the power of spontaneous emotion with a brilliant bouquet of orchids, the velvet touch of Damascus plum, and the mellowness of amaranth wood.\n"", '\n', 'Notes:', '\nMandarin, Champaca Flowers, Ivy, African Orchid, Rose, Violet, Damascus Plum, Amaranth Wood, Blackberry Musk.', '\n', 'Style:', ""\nFor the confident, sensual woman who celebrates her femininity - this is Dior's golden girl. ""]",True,/productimages/sku/s1078864-main-Lhero.jpg,https://www.sephora.com/product/j-adore-body-milk-P380621?icid2=products,s1078864-main-Lhero.jpg,"(235, 232, 221)"
"['PHLUR', 'Siano Eau de Parfum']","['SIZE ', '1.7 oz/ 50 mL', '•', 'ITEM ', '2113454']","[['5 stars', '7', '4 stars', '0', '3 stars', '0', '2 stars', '0', '1 star', '0']]","[['7 reviews'], ['234', ' loves']]",['$88.00'],,,"['Fragrance Family:', ' Floral', 'Scent Type:', ' Warm Floral', 'Key Notes:', ' Honey Nectar, Mimosa, Cognac', 'About:', ' Lush and decadent, floral and a little exotic, Siano is designed for the outgoing, but made for more than going out. You know that moment in a great night when the music peaks and the dance floor begins to move as one? Siano is that moment in a bottle. ', 'What else you need to know:', 'PHLUR launched in 2016, and is tirelessly devoted to a deceptively simple mission: create stunning scents with clean ingredients. What that means: scents inspired by real moments with references to words, pictures, and music, and made by the best perfumers without the usual limits around time and resources. All of their eau de parfums are free of BHT, phenoxyethanol, parabens, phthalates, and polycylic and alicyclic musks. Each component of their packaging—from bottle to box—has been thoughtfully considered to maximize recycled materials, utilize only low-impact coatings and paints, integrate innovative rapidly renewable materials, and ensure eventual recyclability or reuse. PHLUR has been certified by Leaping Bunny, 1% for the Planet and B Labs for its sustainable, cruelty-free beauty products.', ' PHLUR donates a portion of every bottle purchase to improve outcomes and sustain livelihoods for the individuals, communities, and natural resources that fill every bottle with love.', 'Clean at Sephora', 'When you spot our Clean seal, you can be sure we’ve checked that this brand’s product is made without the ingredients you told us you’d most like to avoid. Bonus: Clean at Sephora fragrances are cruelty-free.', ' Clean at Sephora™ is formulated without: ', 'Sulfates SLS and SLES, parabens , formaldehydes, formaldehyde-releasing agents, phthalates, mineral oil, retinyl palmitate, oxybenzone, coal tar, hydroquinone, triclosan , triclocarban, PTFE/PFOA, styrene, polyacrylamide/acrylamide, acetaldehyde, acetonitrile, methylene chloride, animal fats, oils, and musks, benzalkonium chloride, toluene, resorcinol, acetone, butoxyethanol, ethylenediaminetetraacetic acid, methyl cellosolve, methylisothiazolinone/ methylchloroisothiazolinone, mercury and mercury compounds (thimerosal), bisphenol A(BPA).']",True,/productimages/sku/s2113454-main-Lhero.jpg,https://www.sephora.com/product/siano-eau-de-parfum-P433165?icid2=products,s2113454-main-Lhero.jpg,"(225, 225, 225)"
"['philosophy', 'Amazing Grace Ballet Rose Eau de Toilette Rollerball']","['ITEM ', '2039022']","[['5 stars', '4', '4 stars', '1', '3 stars', '0', '2 stars', '0', '1 star', '0']]","[['5 reviews'], ['1113', ' loves']]",['$20.00'],['0.33 oz/ 10 mL Eau de Toilette Rollerball'],"['Mini size', '0.33 oz/ 10 mL Eau de Toilette Rollerball']","['Fragrance Family:', ' Floral', 'Scent Type:', ' Classic Floral', 'Key Notes:', ' Rose Absolute, Sparkling Lychee, Palissandre Wood', 'About:', ' Introducing Amazing Grace Ballet Rose, which is inspired by the delicate scent of pink rose petals opening at first bloom and the beautiful femininity of philosophy’s bestselling Amazing Grace fragrance. This captivating new scent captures the quiet strength of a ballerina in a heart of delicate rose and peony, which is layered with sparkling lychee and finished with woods and sheer ballet pink musk.']",True,/productimages/sku/s2039022-main-Lhero.jpg,https://www.sephora.com/product/amazing-grace-ballet-rose-eau-de-toilette-rollerball-P427743?icid2=products,s2039022-main-Lhero.jpg,"(214, 196, 190)"
"['Givenchy', 'Dahlia Divin Eau de Toilette']","['ITEM ', '1751791']","[['5 stars', '23', '4 stars', '4', '3 stars', '1', '2 stars', '0', '1 star', '1']]","[['29 reviews'], ['1593', ' loves']]",['$91.00'],"[<span class=""css-blx10h"" comps=""[object Object]"" data-comp=""Text"">only a few left<!-- --> - </span>, '2.5 oz/ 75 mL Eau de Toilette Spray']","['Standard size', '1.7 oz/ 50 mL Eau de Toilette Spray', '2.5 oz/ 75 mL Eau de Toilette Spray']","['Fragrance Family:', ' Earthy and Woody', 'Scent Type:', ' Classic Woods', 'Key Notes:', ' Patchouli, Plum, Sandalwood', 'About:', ' Like a Haute Couture gown, this fragrance envelops you in freshness and sensual softness that reveals the divine within you. Like a custom-made Givenchy creation, Dahlia Divin Eau de Toilette is an exquisitely refined, multi-faceted fragrance. The scent envelopes the skin with a fresh and soft sensuality, and like a golden haute couture gown, leaves you feeling divine.']",True,/productimages/sku/s1751791-main-Lhero.jpg,https://www.sephora.com/product/dahlia-divin-eau-de-toilette-P399767?icid2=products,s1751791-main-Lhero.jpg,"(229, 214, 204)"
"['Chloé', 'Love Story Eau Sensuelle']","['ITEM ', '1912260']","[['5 stars', '17', '4 stars', '6', '3 stars', '2', '2 stars', '0', '1 star', '0']]","[['25 reviews'], ['1288', ' loves']]",['$76.00'],['1 oz/ 30 mL Eau de Parfum Spray'],"['Standard size', '1 oz/ 30 mL Eau de Parfum Spray', '1.7 oz/ 50 mL Eau de Parfum Spray']","['Fragrance Family:', ' Floral', 'Scent Type:', ' Fresh Florals', 'Key Notes:', ' Orange Blossom, Passion Flower, Cedarwood', 'About:', ' Chloé unveils a new sense of femininity and sensuality. This unique eau de parfum combines refinement and delight. Created by two women, Anne Flipo—who created Love Story Eau de Parfum and Love Story Eau de Toilette—and Domitille Bertier, this original fragrance reveals a new facet of the line’s signature scent of orange blossom. Blended with sunny notes, and almost-vanilla heliotrope, the orange blossom is sweeter and more romantic than ever. Its sensuality is sublimated by a sandalwood chord. Velvety and slightly milky, it gives depth to this elegant fragrance. A new olfactory poetry. ']",True,/productimages/sku/s1912260-main-Lhero.jpg,https://www.sephora.com/product/love-story-eau-sensuelle-P419112?icid2=products,s1912260-main-Lhero.jpg,"(242, 230, 221)"
"['TOM FORD', 'Mandarino Di Amalfi All Over Body Spray']","['SIZE ', '5 oz/ 150 mL', '•', 'ITEM ', '1913714']","[['5 stars', '3', '4 stars', '0', '3 stars', '2', '2 stars', '0', '1 star', '0']]","[['5 reviews'], ['895', ' loves']]",['$68.00'],,,"['Private blend Mandarino Di Amalfi captures the calm idyll of the whitewashed villas dotting the cliffsides of Amalfi. Citrus fruits waft their aroma with a tonic-like effect, and evening comes on with a warm breeze of night-blooming flowers; the air is scented with mint, thyme, and wildflowers.', 'Notes:', ' Jasmine, Orange Blossom, Grapefruit, Mint, Thyme.', 'Style:', ' Effervescent. Textured. Luminous.', 'Have questions about this TOM FORD product? Give Sephora’s Beauty Advisors a call at 855-557-6845 or send us an email at TomFord@sephora.com  to get personalized advice on how to use this product or assistance with any Tom Ford product']",True,/productimages/sku/s1913714-main-Lhero.jpg,https://www.sephora.com/product/mandarino-di-amalfi-all-over-body-spray-P417330?icid2=products,s1913714-main-Lhero.jpg,"(64, 184, 219)"
"['CLEAN', 'Cashmere']","['ITEM ', '1751536']","[['5 stars', '24', '4 stars', '5', '3 stars', '3', '2 stars', '1', '1 star', '0']]","[['33 reviews'], ['1913', ' loves']]",['$72.00'],['2.14 oz/ 63 mL Eau de Parfum Spray'],"['Standard size', '2.14 oz/ 63 mL Eau de Parfum Spray', 'Mini size', '0.34 oz/ 10 mL Eau de Parfum Rollerball']","['CLEAN Cashmere opens with sparkling bergamot, lime, soothing cedar leaf, and lavendin. A beautiful warm floral heart of bright mimosa, velvet jasmine, and subtle guaiacwood reveals its softness on the skin, which is finally enveloped in comforting tonka bean, sensual musks, and creamy sandalwood. \n', '\n', 'CLEAN Cashmere captures the soothing softness and warmth of being wrapped in the most precious cashmere. The fragrance radiates an intriguing yet a completely comforting mood, embodying effortless elegance while remaining comfortable and sexy.\n', '\n', 'Notes:', '\n', 'Cedar Leaf, Bergamot, Lime, Lavandin, Mimosa, Jasmine, Guaiacwood, Heliotrope, Tonka Bean, Musk, Sandalwood.\n ', 'Style:', '\n', 'Luxurious. Soft. Warm.\n', 'Clean at Sephora', 'When you spot our Clean seal, you can be sure we’ve checked that this brand’s product is made without the ingredients you told us you’d most like to avoid. Bonus: Clean at Sephora fragrances are cruelty-free.', ' Clean at Sephora™ is formulated without: ', 'Sulfates SLS and SLES, parabens , formaldehydes, formaldehyde-releasing agents, phthalates, mineral oil, retinyl palmitate, oxybenzone, coal tar, hydroquinone, triclosan , triclocarban, PTFE/PFOA, styrene, polyacrylamide/acrylamide, acetaldehyde, acetonitrile, methylene chloride, animal fats, oils, and musks, benzalkonium chloride, toluene, resorcinol, acetone, butoxyethanol, ethylenediaminetetraacetic acid, methyl cellosolve, methylisothiazolinone/ methylchloroisothiazolinone, mercury and mercury compounds (thimerosal), bisphenol A(BPA).']",True,/productimages/sku/s1751536-main-Lhero.jpg,https://www.sephora.com/product/cashmere-P399765?icid2=products,s1751536-main-Lhero.jpg,"(43, 41, 48)"
"['Tory Burch', 'Tory Burch Jolie Fleur Lavande']","['ITEM ', '1914902']","[['5 stars', '19', '4 stars', '3', '3 stars', '3', '2 stars', '0', '1 star', '2']]","[['27 reviews'], ['1401', ' loves']]",['$96.00'],['1.7 oz/ 50 mL Eau de Parfum Spray'],"['Standard size', '0.20 oz/ 6 mL Eau de Parfum Rollerball', '1.7 oz/ 50 mL Eau de Parfum Spray', '3.4 oz/ 100 mL Eau de Parfum Spray']","['Fragrance Family:', '\n', ' Florals\n', '\n', 'Scent Type:', '\n', ' Powdery Florals\n', '\n', 'Key Notes:', '\n', 'Lavender Absolute, Magnolia Flower, Bergamot\n', '\n', 'About:', '\n', 'A true expression of modern femininity, Jolie Fleur Lavande reinterprets the lavender note to convey a confidence and strength that is unique to a woman. The fragrance captures the magnificent purple color and calming aroma of lavender in Tory Burch’s garden, along with a breeze of freesia and fresh orris—a graceful and natural mix.\n', '\n', 'The beautiful glass bottle features a signature fretwork top and pale purple accents.\n']",True,/productimages/sku/s1914902-main-Lhero.jpg,https://www.sephora.com/product/tory-burch-jolie-fleur-lavande-P416838?icid2=products,s1914902-main-Lhero.jpg,"(240, 236, 227)"
